index_code,trade_date,index_close,eligible_members,low9_share,high9_share,low7_9_share,high7_9_share,low9_weighted,high9_weighted,low7_9_weighted,high7_9_weighted
000015.SH,2020-02-21,2676.0034,50,0.0,0.02,0.0,0.04,0.0,0.01816963692665253,0.0,0.035599288643281976
000015.SH,2020-02-24,2656.8687,50,0.0,0.0,0.02,0.06,0.0,0.0,0.01864962710762741,0.047969041136976295
000015.SH,2020-02-25,2624.3474,50,0.0,0.0,0.02,0.04,0.0,0.0,0.01864962710762741,0.03801924008275167
000015.SH,2020-02-26,2631.9924,50,0.02,0.0,0.02,0.04,0.01864962710762741,0.0,0.01864962710762741,0.03801924008275167
000015.SH,2020-02-27,2627.9382,50,0.0,0.02,0.02,0.04,0.0,0.019269615070424035,0.015029699619685984,0.03252934963119178
000015.SH,2020-02-28,2549.5315,50,0.0,0.0,0.02,0.0,0.0,0.0,0.014800000173091889,0.0
000015.SH,2020-03-02,2636.954,50,0.02,0.0,0.04,0.0,0.014800000173091889,0.0,0.029170000518357754,0.0
000015.SH,2020-03-03,2640.2073,50,0.0,0.0,0.1,0.0,0.0,0.0,0.07858000030686856,0.0
000015.SH,2020-03-04,2665.8447,50,0.02,0.0,0.18,0.02,0.014370000345265865,0.0,0.1612999997600317,0.029240000213098527
000015.SH,2020-03-05,2690.0525,50,0.0,0.0,0.02,0.08,0.0,0.0,0.021170001004731653,0.08396000136857032
000015.SH,2020-03-06,2658.7996,50,0.0,0.02,0.02,0.02,0.0,0.029240000213098527,0.021170001004731653,0.029240000213098527
000015.SH,2020-03-09,2591.087,50,0.02,0.0,0.02,0.0,0.021170001004731653,0.0,0.021170001004731653,0.0
000015.SH,2020-03-10,2631.2195,50,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05695999853973389
000015.SH,2020-03-11,2609.9966,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.016579999903941156
000015.SH,2020-03-12,2574.509,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0140400004219532
000015.SH,2020-03-13,2528.107,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0140400004219532
000015.SH,2020-03-16,2464.5347,50,0.0,0.0,0.2,0.0,0.0,0.0,0.2475399979978323,0.0
000015.SH,2020-03-17,2451.035,50,0.0,0.0,0.58,0.0,0.0,0.0,0.5722799985739231,0.0
000015.SH,2020-03-18,2411.7878,50,0.2,0.0,0.6,0.0,0.2475399979978323,0.0,0.5930999987207651,0.0
000015.SH,2020-03-19,2375.531,50,0.36,0.0,0.54,0.0,0.3070800002728939,0.0,0.4894599980241537,0.0
000015.SH,2020-03-20,2400.1543,50,0.02,0.0,0.2,0.0,0.020820000146842002,0.0,0.1814099977238059,0.0
000015.SH,2020-03-23,2321.8496,50,0.14,0.0,0.18,0.0,0.13231999739131928,0.0,0.1605899975769639,0.0
000015.SH,2020-03-24,2375.1482,50,0.04,0.0,0.16,0.0,0.028270000185644625,0.0,0.14227000219551325,0.0
000015.SH,2020-03-25,2433.14,50,0.0,0.0,0.04,0.0,0.0,0.0,0.04301000113128423,0.0
000015.SH,2020-03-26,2408.625,50,0.04,0.0,0.04,0.0,0.04301000113128423,0.0,0.04301000113128423,0.0
000015.SH,2020-03-27,2423.2268,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-03-30,2399.8855,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.018370000102078916
000015.SH,2020-03-31,2396.4397,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-04-01,2379.588,50,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04757952457152184
000015.SH,2020-04-02,2413.143,50,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04954950514721792
000015.SH,2020-04-03,2399.9062,50,0.0,0.04,0.0,0.04,0.0,0.030179698399578236,0.0,0.030179698399578236
000015.SH,2020-04-07,2436.495,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01781982133483661
000015.SH,2020-04-08,2432.931,50,0.0,0.0,0.02,0.02,0.0,0.0,0.030599693562471244,0.01781982133483661
000015.SH,2020-04-09,2439.1604,50,0.0,0.02,0.02,0.04,0.0,0.01781982133483661,0.030599693562471244,0.033669663286058124
000015.SH,2020-04-10,2414.74,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.048459517558747854
000015.SH,2020-04-13,2408.8406,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-04-14,2433.0469,50,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.036569633917355064
000015.SH,2020-04-15,2419.2542,50,0.0,0.0,0.02,0.08,0.0,0.0,0.012759872685036106,0.071799282983556
000015.SH,2020-04-16,2414.598,50,0.0,0.0,0.02,0.08,0.0,0.0,0.01570984276886986,0.05895940974396383
000015.SH,2020-04-17,2423.8203,50,0.0,0.04,0.02,0.04,0.0,0.030299696847250385,0.012499875055012303,0.030299696847250385
000015.SH,2020-04-20,2426.4495,50,0.0,0.0,0.04,0.04,0.0,0.0,0.04388956068281373,0.05002949893790651
000015.SH,2020-04-21,2405.9558,50,0.02,0.0,0.06,0.02,0.012499875055012303,0.0,0.09234907824156159,0.019429805375435264
000015.SH,2020-04-22,2410.4043,50,0.0,0.0,0.04,0.02,0.0,0.0,0.06549934719559403,0.01376986210311206
000015.SH,2020-04-23,2400.781,50,0.02,0.0,0.06,0.02,0.048459517558747854,0.0,0.08354916625051616,0.01376986210311206
000015.SH,2020-04-24,2382.591,50,0.02,0.0,0.04,0.0,0.01703982963684618,0.0,0.03508964869176831,0.0
000015.SH,2020-04-27,2392.838,50,0.02,0.0,0.02,0.04,0.018049819054922134,0.0,0.018049819054922134,0.0334396655659726
000015.SH,2020-04-28,2378.6057,50,0.0,0.0,0.12,0.02,0.0,0.0,0.11560884430389465,0.014899851160941143
000015.SH,2020-04-29,2414.5525,50,0.0,0.02,0.06,0.04,0.0,0.014899851160941143,0.06824931827719956,0.031619684539967934
000015.SH,2020-04-30,2451.312,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03173000112404824
000015.SH,2020-05-06,2447.708,50,0.0,0.0,0.02,0.02,0.0,0.0,0.02871999992713928,0.03173000112404824
000015.SH,2020-05-07,2453.7236,50,0.0,0.0,0.02,0.0,0.0,0.0,0.02871999992713928,0.0
000015.SH,2020-05-08,2467.143,50,0.02,0.0,0.02,0.08,0.02871999992713928,0.0,0.02871999992713928,0.06853000077500343
000015.SH,2020-05-11,2465.5095,50,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03266999975523949
000015.SH,2020-05-12,2451.203,50,0.0,0.02,0.0,0.14,0.0,0.01842000016412735,0.0,0.13491000120596885
000015.SH,2020-05-13,2452.4526,50,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14865000199627879
000015.SH,2020-05-14,2426.7698,50,0.0,0.04,0.06,0.08,0.0,0.04888000034751892,0.057869999684667585,0.079590000293684
000015.SH,2020-05-15,2419.776,50,0.0,0.0,0.06,0.04,0.0,0.0,0.057869999684667585,0.030709999946165085
000015.SH,2020-05-18,2418.3816,50,0.04,0.04,0.1,0.04,0.03612999933304786,0.030709999946165085,0.09374999806284903,0.030709999946165085
000015.SH,2020-05-19,2430.7014,50,0.0,0.0,0.06,0.0,0.0,0.0,0.05095999980430603,0.0
000015.SH,2020-05-20,2413.1165,50,0.02,0.0,0.04,0.02,0.021229999166631694,0.0,0.049719999073600765,0.01667999990787506
000015.SH,2020-05-21,2401.4949,50,0.0,0.0,0.06,0.04,0.0,0.0,0.07659999883937835,0.03720999973874092
000015.SH,2020-05-22,2357.2576,50,0.02,0.0,0.18,0.0,0.02848999990696907,0.0,0.18119999852752686,0.0
000015.SH,2020-05-25,2367.028,50,0.02,0.0,0.16,0.0,0.02987999930324554,0.0,0.14638999889559745,0.0
000015.SH,2020-05-26,2376.3223,50,0.1,0.0,0.14,0.0,0.08517000000557899,0.0,0.14065999813394545,0.0
000015.SH,2020-05-27,2391.9783,50,0.0,0.0,0.06,0.0,0.0,0.0,0.09152999921574592,0.0
000015.SH,2020-05-28,2387.627,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-05-29,2364.2334,50,0.0,0.0,0.04,0.02,0.0,0.0,0.036400001179218294,0.03742000116379261
000015.SH,2020-06-01,2409.328,50,0.0,0.0,0.04,0.02,0.0,0.0,0.04773000018976927,0.03742000116379261
000015.SH,2020-06-02,2422.4597,50,0.0,0.02,0.0,0.02,0.0,0.03742000116379261,0.0,0.03742000116379261
000015.SH,2020-06-03,2425.4214,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.013960000326490403
000015.SH,2020-06-04,2432.784,50,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.16332000075573921
000015.SH,2020-06-05,2413.1218,50,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.2624699983446717
000015.SH,2020-06-08,2428.4182,50,0.0,0.04,0.0,0.16,0.0,0.02807999978570938,0.0,0.1397600000134468
000015.SH,2020-06-09,2433.759,50,0.0,0.06,0.0,0.12,0.0,0.06116999886454343,0.0,0.10793999948956966
000015.SH,2020-06-10,2417.635,50,0.0,0.02,0.02,0.08,0.0,0.014730000548589231,0.019809999536788463,0.07454000022842884
000015.SH,2020-06-11,2396.409,50,0.0,0.02,0.02,0.02,0.0,0.015599999483585356,0.019809999536788463,0.015599999483585356
000015.SH,2020-06-12,2396.6765,50,0.02,0.0,0.02,0.0,0.019809999536788463,0.0,0.019809999536788463,0.0
000015.SH,2020-06-15,2368.909,50,0.0,0.0,0.08,0.0,0.0,0.0,0.06431000017277003,0.0
000015.SH,2020-06-16,2405.4172,50,0.0,0.0,0.14,0.0,0.0,0.0,0.11422000091392995,0.0
000015.SH,2020-06-17,2412.5264,50,0.04,0.0,0.12,0.02,0.03123999964442253,0.0,0.10992000023097992,0.031670000666391855
000015.SH,2020-06-18,2428.0483,50,0.0,0.0,0.06,0.02,0.0,0.0,0.05633000036357641,0.031670000666391855
000015.SH,2020-06-19,2419.5176,50,0.0,0.02,0.0,0.02,0.0,0.031670000666391855,0.0,0.031670000666391855
000015.SH,2020-06-22,2405.744,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.016829999745476245
000015.SH,2020-06-23,2393.7634,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-06-24,2392.8904,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-06-29,2378.833,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.017120000185203554
000015.SH,2020-06-30,2388.1611,50,0.0,0.0,0.02,0.06,0.0,0.0,0.017900536755753694,0.07900236917511903
000015.SH,2020-07-01,2427.7046,50,0.0,0.02,0.0,0.06,0.0,0.018460553502824897,0.0,0.07900236917511903
000015.SH,2020-07-02,2477.3547,50,0.0,0.02,0.0,0.04,0.0,0.04535135932176252,0.0,0.05681170348619736
000015.SH,2020-07-03,2509.6282,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.011460344164434833
000015.SH,2020-07-06,2659.0415,50,0.0,0.02,0.0,0.1,0.0,0.011460344164434833,0.0,0.07808234387602672
000015.SH,2020-07-07,2638.3518,50,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.1211436359489349
000015.SH,2020-07-08,2664.7954,50,0.0,0.08,0.0,0.34,0.0,0.06662199971159188,0.0,0.3302099059565637
000015.SH,2020-07-09,2689.4934,50,0.0,0.04,0.0,0.58,0.0,0.05452163623734301,0.0,0.5444963327520369
000015.SH,2020-07-10,2604.997,50,0.0,0.08,0.0,0.24,0.0,0.08563256800196822,0.0,0.26863805773600374
000015.SH,2020-07-13,2667.5623,50,0.0,0.08,0.0,0.18,0.0,0.06801203842762146,0.0,0.20364610800505598
000015.SH,2020-07-14,2649.0803,50,0.0,0.02,0.0,0.02,0.0,0.015530465752027841,0.0,0.015530465752027841
000015.SH,2020-07-15,2594.814,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-07-16,2520.1597,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-07-17,2514.651,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-07-20,2616.2168,50,0.0,0.0,0.24,0.0,0.0,0.0,0.2226566798718183,0.0
000015.SH,2020-07-21,2605.39,50,0.0,0.0,0.08,0.04,0.0,0.0,0.0816624493197716,0.053321600180457764
000015.SH,2020-07-22,2606.3762,50,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.053321600180457764
000015.SH,2020-07-23,2571.426,50,0.0,0.04,0.0,0.04,0.0,0.053321600180457764,0.0,0.053321600180457764
000015.SH,2020-07-24,2488.362,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-07-27,2483.8125,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-07-28,2502.254,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-07-29,2535.312,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-07-30,2531.7021,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03254097593447654
000015.SH,2020-07-31,2552.7844,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.039711190834357445
000015.SH,2020-08-03,2609.5176,50,0.0,0.02,0.02,0.02,0.0,0.039711190834357445,0.016690500984325434,0.039711190834357445
000015.SH,2020-08-04,2606.3267,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-08-05,2594.4507,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.009150274708375811
000015.SH,2020-08-06,2608.2368,50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.07244217213516319
000015.SH,2020-08-07,2600.1921,50,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.1383241496778304
000015.SH,2020-08-10,2631.3186,50,0.0,0.06,0.02,0.12,0.0,0.0459513775628098,0.016710501326812077,0.12098362981385284
000015.SH,2020-08-11,2610.0952,50,0.0,0.06,0.02,0.06,0.0,0.07503225225104304,0.016710501326812077,0.07503225225104304
000015.SH,2020-08-12,2602.8213,50,0.02,0.0,0.02,0.02,0.016710501326812077,0.0,0.016710501326812077,0.016690500984325434
000015.SH,2020-08-13,2623.4697,50,0.0,0.0,0.02,0.02,0.0,0.0,0.029240877428126383,0.016690500984325434
000015.SH,2020-08-14,2638.5212,50,0.0,0.02,0.06,0.02,0.0,0.016690500984325434,0.07457223722107834,0.016690500984325434
000015.SH,2020-08-17,2697.916,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0163204892837436
000015.SH,2020-08-18,2700.3357,50,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.060841824476828635
000015.SH,2020-08-19,2685.2039,50,0.0,0.02,0.0,0.14,0.0,0.0163204892837436,0.0,0.10883326439223504
000015.SH,2020-08-20,2668.4048,50,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0481714453820435
000015.SH,2020-08-21,2666.4304,50,0.0,0.02,0.0,0.08,0.0,0.01378041360046631,0.0,0.0597817938076857
000015.SH,2020-08-24,2669.799,50,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.040581217057748614
000015.SH,2020-08-25,2660.286,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.016710501326812077
000015.SH,2020-08-26,2616.6157,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-08-27,2624.9077,50,0.0,0.0,0.04,0.0,0.0,0.0,0.05679170505388001,0.0
000015.SH,2020-08-28,2661.107,50,0.0,0.0,0.18,0.0,0.0,0.0,0.1465943991837004,0.0
000015.SH,2020-08-31,2644.0403,50,0.02,0.0,0.22,0.0,0.032898025742789896,0.0,0.1941483500269897,0.0
000015.SH,2020-09-01,2645.8877,50,0.06,0.0,0.12,0.0,0.04595724213488995,0.0,0.10915344970601334,0.0
000015.SH,2020-09-02,2645.4297,50,0.06,0.0,0.08,0.0,0.0631962075711234,0.0,0.0733655970090081,0.0
000015.SH,2020-09-03,2633.8013,50,0.0,0.0,0.06,0.02,0.0,0.0,0.06565606049536607,0.013809171871740744
000015.SH,2020-09-04,2615.978,50,0.02,0.0,0.06,0.04,0.010169389437884696,0.0,0.06565606049536607,0.02582845093646251
000015.SH,2020-09-07,2604.531,50,0.04,0.0,0.06,0.08,0.055486671057481375,0.0,0.08925464591954815,0.07367558097540872
000015.SH,2020-09-08,2620.9258,50,0.0,0.0,0.1,0.04,0.0,0.0,0.10493370596072488,0.042267465132568696
000015.SH,2020-09-09,2598.9175,50,0.02,0.02,0.1,0.04,0.03376797486206678,0.025318481544072825,0.1170429790631524,0.046767194434348736
000015.SH,2020-09-10,2580.5957,50,0.06,0.0,0.12,0.02,0.05916645057653523,0.0,0.11195328381454431,0.02144871289027591
000015.SH,2020-09-11,2578.0256,50,0.02,0.02,0.12,0.02,0.0241085536245504,0.02144871289027591,0.17356958387194793,0.02144871289027591
000015.SH,2020-09-14,2585.4578,50,0.04,0.0,0.12,0.0,0.028678279613458674,0.0,0.13238205672801948,0.0
000015.SH,2020-09-15,2591.3113,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-09-16,2596.3875,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.017838930058350286
000015.SH,2020-09-17,2598.7903,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.017838930058350286
000015.SH,2020-09-18,2635.4695,50,0.0,0.02,0.0,0.02,0.0,0.017838930058350286,0.0,0.017838930058350286
000015.SH,2020-09-21,2622.333,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.019388836778118257
000015.SH,2020-09-22,2584.5403,50,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06789592468293526
000015.SH,2020-09-23,2588.1191,50,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06738595529054557
000015.SH,2020-09-24,2548.891,50,0.0,0.02,0.0,0.02,0.0,0.04850708790481701,0.0,0.04850708790481701
000015.SH,2020-09-25,2539.56,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-09-28,2547.2566,50,0.0,0.0,0.04,0.0,0.0,0.0,0.04984700933128577,0.0
000015.SH,2020-09-29,2546.538,50,0.0,0.0,0.1,0.0,0.0,0.0,0.12593244389438646,0.0
000015.SH,2020-09-30,2537.4172,50,0.02,0.0,0.36,0.0,0.017480349787053054,0.0,0.3665373308824534,0.0
000015.SH,2020-10-09,2575.2058,50,0.02,0.0,0.1,0.0,0.01772035388035275,0.0,0.1206724108441869,0.0
000015.SH,2020-10-12,2621.1565,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-10-13,2613.363,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-10-14,2606.2993,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.016670333885962292
000015.SH,2020-10-15,2593.1345,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.016670333885962292
000015.SH,2020-10-16,2599.0354,50,0.0,0.02,0.0,0.06,0.0,0.016670333885962292,0.0,0.043220864492858134
000015.SH,2020-10-19,2587.0403,50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.07110142185652198
000015.SH,2020-10-20,2583.7153,50,0.0,0.04,0.0,0.12,0.0,0.026550530606895845,0.0,0.091541830869794
000015.SH,2020-10-21,2583.2805,50,0.0,0.0,0.02,0.06,0.0,0.0,0.016230324792090536,0.048220964472708204
000015.SH,2020-10-22,2568.656,50,0.0,0.04,0.02,0.04,0.0,0.03212064239453698,0.016230324792090536,0.03212064239453698
000015.SH,2020-10-23,2558.607,50,0.02,0.0,0.08,0.02,0.016230324792090536,0.0,0.08239164828814574,0.02382047599882384
000015.SH,2020-10-26,2545.4517,50,0.0,0.0,0.18,0.02,0.0,0.0,0.18467369511631135,0.02382047599882384
000015.SH,2020-10-27,2538.6462,50,0.06,0.0,0.26,0.0,0.0661613234960552,0.0,0.3050761022496236,0.0
000015.SH,2020-10-28,2543.094,50,0.12,0.0,0.2,0.0,0.11851237162025616,0.0,0.2021640431864004,0.0
000015.SH,2020-10-29,2562.3376,50,0.06,0.0,0.08,0.0,0.06949138833737645,0.0,0.08365167156614424,0.0
000015.SH,2020-10-30,2543.8164,50,0.02,0.0,0.06,0.02,0.015259847632370156,0.0,0.0531994697287657,0.026039740521474643
000015.SH,2020-11-02,2558.9907,50,0.0,0.0,0.1,0.02,0.0,0.0,0.07570924510121044,0.026039740521474643
000015.SH,2020-11-03,2580.848,50,0.02,0.02,0.14,0.02,0.017099829385377407,0.026039740521474643,0.118708813442133,0.026039740521474643
000015.SH,2020-11-04,2603.924,50,0.04,0.0,0.16,0.0,0.02329976743447885,0.0,0.1403385958310233,0.0
000015.SH,2020-11-05,2647.8716,50,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.08269917104006258
000015.SH,2020-11-06,2669.7393,50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16102838958901636
000015.SH,2020-11-09,2718.9836,50,0.0,0.06,0.0,0.1,0.0,0.08269917104006258,0.0,0.16102838958901636
000015.SH,2020-11-10,2703.9482,50,0.0,0.04,0.0,0.16,0.0,0.07832921854895378,0.0,0.1971980307153694
000015.SH,2020-11-11,2716.2478,50,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.24420755799400778
000015.SH,2020-11-12,2735.8826,50,0.0,0.12,0.0,0.36,0.0,0.11886881216641562,0.0,0.322886771517178
000015.SH,2020-11-13,2714.0466,50,0.0,0.06,0.0,0.12,0.0,0.053029469445104074,0.0,0.10853891315618394
000015.SH,2020-11-16,2767.1958,50,0.0,0.02,0.0,0.08,0.0,0.019079809128071223,0.0,0.0688093111432713
000015.SH,2020-11-17,2778.7937,50,0.0,0.02,0.0,0.06,0.0,0.01758982354136136,0.0,0.04987950156426564
000015.SH,2020-11-18,2792.3076,50,0.0,0.02,0.0,0.02,0.0,0.013299867432191425,0.0,0.013299867432191425
000015.SH,2020-11-19,2770.055,50,0.0,0.0,0.04,0.0,0.0,0.0,0.03558964426072731,0.0
000015.SH,2020-11-20,2787.7537,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-11-23,2828.4436,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000015.SH,2020-11-24,2820.4846,50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1149888472748454
000015.SH,2020-11-25,2786.7698,50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11893880758501597
000015.SH,2020-11-26,2784.9373,50,0.0,0.06,0.0,0.12,0.0,0.06672933130384011,0.0,0.1090889083238751
000015.SH,2020-11-27,2807.0046,50,0.0,0.0,0.02,0.08,0.0,0.0,0.01862981405711744,0.061349387610747846
000015.SH,2020-11-30,2768.1794,50,0.0,0.04,0.04,0.06,0.0,0.02674999944344163,0.03802999961963296,0.04751999840879441
000015.SH,2020-12-01,2789.8164,50,0.02,0.02,0.02,0.06,0.017100000330507754,0.020769998965352778,0.017100000330507754,0.05129999860733748
000015.SH,2020-12-02,2785.9075,50,0.0,0.0,0.04,0.02,0.0,0.0,0.07687000013330579,0.018209999745458366
000015.SH,2020-12-03,2761.4475,50,0.0,0.0,0.08,0.02,0.0,0.0,0.12366000138622522,0.013899999815523626
000015.SH,2020-12-04,2748.289,50,0.04,0.0,0.12,0.0,0.07687000013330579,0.0,0.18264000122952462,0.0
000015.SH,2020-12-07,2707.557,50,0.04,0.0,0.14,0.0,0.04679000125291943,0.0,0.20583000240972638,0.0
000015.SH,2020-12-08,2701.2358,50,0.04,0.0,0.1,0.0,0.05897999984329939,0.0,0.15904000115680694,0.0
000015.SH,2020-12-09,2663.574,50,0.06,0.0,0.08,0.02,0.10006000131350755,0.0,0.12177000128695369,0.01971999996984005
000015.SH,2020-12-10,2664.4077,50,0.0,0.0,0.12,0.02,0.0,0.0,0.0997999987012148,0.01971999996984005
000015.SH,2020-12-11,2669.4363,50,0.02,0.02,0.3,0.02,0.02170999997344613,0.01971999996984005,0.24287999915218353,0.01971999996984005
000015.SH,2020-12-14,2636.2217,50,0.08,0.0,0.3,0.0,0.05416999919959903,0.0,0.2427199976363182,0.0
000015.SH,2020-12-15,2627.4363,50,0.12,0.0,0.26,0.0,0.10192000001096725,0.0,0.20748999951037764,0.0
000015.SH,2020-12-16,2624.039,50,0.06,0.0,0.16,0.0,0.04794999942794442,0.0,0.1218699994031489,0.0
000015.SH,2020-12-17,2650.7283,50,0.04,0.0,0.06,0.0,0.023629999686390162,0.0,0.03992999959012866,0.0
000015.SH,2020-12-18,2670.549,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.027369999803990127
000015.SH,2020-12-21,2676.001,50,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.027369999803990127
000015.SH,2020-12-22,2612.2126,50,0.0,0.0,0.02,0.0,0.0,0.0,0.0150600003747344,0.0
000015.SH,2020-12-23,2619.9304,50,0.0,0.0,0.04,0.02,0.0,0.0,0.026800000587701794,0.025599999351501465
000015.SH,2020-12-24,2605.4404,50,0.02,0.0,0.06,0.02,0.0150600003747344,0.0,0.0407600008226633,0.025599999351501465
000015.SH,2020-12-25,2615.92,50,0.02,0.02,0.06,0.02,0.011740000212967396,0.025599999351501465,0.04542000041776895,0.025599999351501465
000015.SH,2020-12-28,2603.0642,50,0.02,0.0,0.1,0.0,0.013960000234961509,0.0,0.09906000107806921,0.0
000015.SH,2020-12-29,2579.4126,50,0.02,0.0,0.06,0.02,0.01971999996984005,0.0,0.06828000048315525,0.06374000053483247
000015.SH,2020-12-30,2585.1821,50,0.02,0.0,0.06,0.0,0.029860000521361826,0.0,0.06169000011178851,0.0
000015.SH,2020-12-31,2594.9893,50,0.02,0.0,0.1,0.0,0.016359509563711655,0.0,0.1174464764887407,0.0
000015.SH,2021-01-04,2593.4163,50,0.02,0.0,0.08,0.0,0.01823945280038282,0.0,0.10108696692502904,0.0
000015.SH,2021-01-05,2578.0706,50,0.06,0.0,0.08,0.02,0.08284751412464622,0.0,0.10091697242564554,0.020669379012272834
000015.SH,2021-01-06,2580.5486,50,0.0,0.0,0.02,0.06,0.0,0.0,0.01806945830099933,0.053128405710951655
000015.SH,2021-01-07,2568.7542,50,0.02,0.0,0.02,0.04,0.01806945830099933,0.0,0.01806945830099933,0.0327690163876588
000015.SH,2021-01-08,2578.9443,50,0.0,0.0,0.02,0.04,0.0,0.0,0.016919492706211882,0.0327690163876588
000015.SH,2021-01-11,2545.109,50,0.0,0.04,0.04,0.08,0.0,0.0327690163876588,0.03494895153014283,0.06582802451384909
000015.SH,2021-01-12,2567.397,50,0.0,0.0,0.1,0.04,0.0,0.0,0.08842734640714284,0.03305900812619029
000015.SH,2021-01-13,2572.8003,50,0.02,0.04,0.08,0.06,0.018029458823930953,0.03305900812619029,0.0731178055336334,0.047258581689923536
000015.SH,2021-01-14,2569.3994,50,0.04,0.0,0.08,0.06,0.038728837145990784,0.0,0.08198754026839025,0.054358369067818726
000015.SH,2021-01-15,2584.9128,50,0.0,0.0,0.02,0.08,0.0,0.0,0.018599442133712556,0.07688769336631424
000015.SH,2021-01-18,2601.7505,50,0.0,0.06,0.04,0.16,0.0,0.054358369067818726,0.04375868764532569,0.13162604971791117
000015.SH,2021-01-19,2610.8916,50,0.0,0.0,0.02,0.14,0.0,0.0,0.02515924551161314,0.11006669634753825
000015.SH,2021-01-20,2602.8623,50,0.0,0.06,0.0,0.14,0.0,0.04571862745201935,0.0,0.12874613743538757
